Rank,CommentDate,Date,RestaurantName,Comment,Address,StarRating,NumberOfReviews,Style,Price,predicted_sentiment,LengthReview,positive score,negative score,neutral score,compound score,x1,x2,cleaned
32,2023-08-12,2023-09-17,Pixiu Mala Hongtang,Nice services with a wide variety of toppings to choose from. The stuffs are also so friendly. Great ambiance.,"425 S Western Ave Los Angeles, CA 90020",4.3,114,"Chinese, Hot Pot, Korean",$$,positive,110,0.43,0.0,0.57,0.9061,0.9530778515389258,0.5714285714285712,"['nice', 'services', 'wide', 'variety', 'toppings', 'choose', 'stuffs', 'also', 'friendly', 'great', 'ambiance']"
32,2023-08-11,2023-09-17,Pixiu Mala Hongtang,"such tasty broth! the broth is peanut based and i felt like  this flavor with the medium hot spice level 1 was perfect for me. i also tried the hot spice level 2 and felt like it was more of a numbing spice from the Sichuan pepper, which i don't really enjoy but would recommend to those who enjoy that type of spice.there are a variety of addins that you add yourself. the price of your bowl is based on weight and you can add beef brisket for an extra $3.99. my bowl was around $20~ including beef which imo was a great deal considering how much food i got! left with so much as well.we came during dinner time on a saturday and there was plenty of seating and staff was friendly.","425 S Western Ave Los Angeles, CA 90020",4.3,114,"Chinese, Hot Pot, Korean",$$,positive,682,0.139,0.052,0.808,0.9225,0.9613256889961779,0.5714285714285712,"['tasty', 'broth', 'broth', 'peanut', 'based', 'felt', 'like', 'flavor', 'medium', 'hot', 'spice', 'level', 'perfect', 'also', 'tried', 'hot', 'spice', 'level', 'felt', 'like', 'numbing', 'spice', 'sichuan', 'pepper', 'really', 'enjoy', 'would', 'recommend', 'enjoy', 'type', 'variety', 'addins', 'add', 'price', 'bowl', 'based', 'weight', 'add', 'beef', 'brisket', 'extra', 'bowl', 'around', 'including', 'beef', 'imo', 'great', 'deal', 'considering', 'much', 'food', 'got', 'left', 'much', 'came', 'dinner', 'time', 'saturday', 'plenty', 'seating', 'staff', 'friendly']"
32,2023-08-07,2023-09-17,Pixiu Mala Hongtang,"Honestly so so good! And such a cool concept!You enter and go to the self serve station where you grab some tongs and a stainless steel bowl. At the self service area you'll find an arrangements of different noodles, proteins like fish cake and tofu and veggies. You bring it to counter where they will weigh your food (this is what determines your meals cost) and you ask them to make it as a hot pot or a dry pot (stir fry)! Both options are tasty but personally I thought the dry pot was excellent. Super flavorful and unique.You can really not get tired of this place because you get to pick your own destiny here hahaAlso there is a valet parking lot. And if you know anything about parking in ktown, that alone is worth 5 stars am I right or amirite","425 S Western Ave Los Angeles, CA 90020",4.3,114,"Chinese, Hot Pot, Korean",$$,positive,755,0.162,0.016,0.822,0.9693,0.9848622007644338,0.5714285714285712,"['honestly', 'good', 'cool', 'concept', 'enter', 'go', 'self', 'serve', 'station', 'grab', 'tongs', 'stainless', 'steel', 'bowl', 'self', 'service', 'area', 'find', 'arrangements', 'different', 'noodles', 'proteins', 'like', 'fish', 'cake', 'tofu', 'veggies', 'bring', 'counter', 'weigh', 'food', 'determines', 'meals', 'cost', 'ask', 'make', 'hot', 'pot', 'dry', 'pot', 'stir', 'fry', 'options', 'tasty', 'personally', 'thought', 'dry', 'pot', 'excellent', 'super', 'flavorful', 'really', 'get', 'tired', 'place', 'get', 'pick', 'destiny', 'hahaalso', 'valet', 'parking', 'lot', 'know', 'anything', 'parking', 'ktown', 'alone', 'worth', 'stars', 'right', 'amirite']"
33,2023-09-12,2023-09-17,The Edmon,"I recently hosted a party at The Edmon, and I couldn't be happier with the experience. I had planned this event a month in advance, and from the moment I reached out to book, Francois and his team made the entire process incredibly seamless. They were accommodating, attentive, and made sure every detail was taken care of.One of the highlights of our evening was having the entire outdoor area reserved for our party. It provided plenty of space and comfortable seating for our group of 30 guests. Talia, our host for the evening, was an absolute pleasure. She was attentive, friendly, and made sure everyone had a great time.Our overall experience at The Edmon was exceptional, and we'll definitely be returning in the future. Thanks to Francois, Talia, and the entire team for making our party a memorable one!Big plus is there's a parking lot in the back!","5168 Melrose Ave Los Angeles, CA 90038",4.3,296,"Cocktail Bars, American (New)",$$,positive,859,0.228,0.017,0.755,0.9861,0.9933112049889358,0.5714285714285712,"['recently', 'hosted', 'party', 'edmon', 'could', 'happier', 'experience', 'planned', 'event', 'month', 'advance', 'moment', 'reached', 'book', 'francois', 'team', 'made', 'entire', 'process', 'incredibly', 'seamless', 'accommodating', 'attentive', 'made', 'sure', 'every', 'detail', 'taken', 'care', 'highlights', 'evening', 'entire', 'outdoor', 'area', 'reserved', 'party', 'provided', 'plenty', 'space', 'comfortable', 'seating', 'group', 'guests', 'talia', 'host', 'evening', 'absolute', 'pleasure', 'attentive', 'friendly', 'made', 'sure', 'everyone', 'great', 'overall', 'experience', 'edmon', 'exceptional', 'definitely', 'returning', 'future', 'thanks', 'francois', 'talia', 'entire', 'team', 'making', 'party', 'memorable', 'one', 'big', 'plus', 'parking', 'lot', 'back']"
33,2023-09-06,2023-09-17,The Edmon,Jaron was wonderful and as a mixologist he worked hard to make sure each cocktail was made special all while keeping a smile on his face : it's a great happy hour from 4-7pm every single day! I ordered the roasted little gem Ceaser salad and think you should too! It's art deco design and inspiration is top notch and so is it's beautiful vibe! I'm glad your part of my Hollywood story!,"5168 Melrose Ave Los Angeles, CA 90038",4.3,296,"Cocktail Bars, American (New)",$$,positive,386,0.358,0.015,0.627,0.985,0.9927579963789982,0.5714285714285712,"['jaron', 'wonderful', 'mixologist', 'worked', 'hard', 'make', 'sure', 'cocktail', 'made', 'special', 'keeping', 'smile', 'face', 'great', 'happy', 'hour', 'every', 'single', 'day', 'ordered', 'roasted', 'little', 'gem', 'ceaser', 'salad', 'think', 'art', 'deco', 'design', 'inspiration', 'top', 'notch', 'beautiful', 'vibe', 'glad', 'part', 'hollywood', 'story']"
33,2023-09-01,2023-09-17,The Edmon,"Love the Kumamoto oysters! Easy outdoor ambiance, great staff love that they remember you!!!","5168 Melrose Ave Los Angeles, CA 90038",4.3,296,"Cocktail Bars, American (New)",$$,positive,92,0.624,0.0,0.376,0.9557,0.9780225306779321,0.5714285714285712,"['love', 'kumamoto', 'oysters', 'easy', 'outdoor', 'ambiance', 'great', 'staff', 'love', 'remember']"
33,2023-08-25,2023-09-17,The Edmon,Cool spot. Good music. Nice cocktails. Food is just fine. Mellow on the night we went.,"5168 Melrose Ave Los Angeles, CA 90038",4.3,296,"Cocktail Bars, American (New)",$$,positive,86,0.45,0.0,0.55,0.8316,0.915610541138604,0.5714285714285712,"['cool', 'spot', 'good', 'music', 'nice', 'cocktails', 'food', 'fine', 'mellow', 'night', 'went']"
33,2023-08-20,2023-09-17,The Edmon,I love to come here for early happy hour. There's a parking lot in the back which makes it easier to suggest as a meeting location. Delicious drinks and appetizers and great service. My favorites are the oysters but the fries or poutine is pretty good too! Coming on the early side allows for better conversation in a quieter space-- the later it gets it has sort of more of a lounge/club vibe (which is what you might want actually).,"5168 Melrose Ave Los Angeles, CA 90038",4.3,296,"Cocktail Bars, American (New)",$$,positive,434,0.296,0.0,0.704,0.9761,0.9882820358076846,0.5714285714285712,"['love', 'come', 'early', 'happy', 'hour', 'parking', 'lot', 'back', 'makes', 'easier', 'suggest', 'meeting', 'location', 'delicious', 'drinks', 'appetizers', 'great', 'service', 'favorites', 'oysters', 'fries', 'poutine', 'pretty', 'good', 'coming', 'early', 'side', 'allows', 'better', 'conversation', 'quieter', 'space', 'later', 'gets', 'sort', 'vibe', 'might', 'want', 'actually']"
33,2023-08-12,2023-09-17,The Edmon,"GREAT happy hour, M-F 4-7! With a free parking lot in the back, it couldn't have been a more stress free decision to come here. The bar is unique and classy.I got the Tea's Knees which was a wonderful riff off of a bees knees. My boyfriends old fashioned was tasty, but no cherry. The food was yummy but portions are very small. I didn't take a picture of the charcuterie platter but everything was sliced micro thin you could practically see through it. Service was a little slow, we didn't see our waitress for almost an hour at one point. Still a great spot to catch up with friends and enjoy craft cocktails.","5168 Melrose Ave Los Angeles, CA 90038",4.3,296,"Cocktail Bars, American (New)",$$,positive,612,0.236,0.037,0.727,0.98,0.9902434117883725,0.5714285714285712,"['great', 'happy', 'hour', 'free', 'parking', 'lot', 'back', 'could', 'stress', 'free', 'decision', 'come', 'bar', 'unique', 'got', 'tea', 'knees', 'wonderful', 'riff', 'bees', 'knees', 'boyfriends', 'old', 'fashioned', 'tasty', 'cherry', 'food', 'yummy', 'portions', 'small', 'take', 'picture', 'charcuterie', 'platter', 'everything', 'sliced', 'micro', 'thin', 'could', 'practically', 'see', 'service', 'little', 'slow', 'see', 'waitress', 'almost', 'hour', 'one', 'point', 'still', 'great', 'spot', 'catch', 'friends', 'enjoy', 'craft', 'cocktails']"
33,2023-08-01,2023-09-17,The Edmon,"New fave spot! I'd been wanting to go just bc it's in a cool old hotel, but it was so much better than I was even expecting. My husband & I came here this past Thursday and got great seating inside with a view of the incredibly beautiful bar (Shining vibes but so much better) and they had a DJ who I would come back every night for. He played the best mix of cool/sultry/chill at the perfect volume. The drinks & food were fantastic, had the Old Fashioned Sour & the passion fruit cocktail. Both were delicious, but I LOVED the Old Fashioned Sour. The presentation was great too; nice heavy glassware, the ""good"" ice--all of it. :) Food was also fabulous, had the calamari & charcuterie to start, and then had the kale salad & the barbacoa nachos which were AMAZING, and the chocolate cake was maybe (definitely) the best chocolate cake of my entire life. Everything was reasonably priced, and portions and quality were great. The staff was SO nice & so helpful, and lovely all around. They have an adorable large outdoor seating area, but inside was too gorgeous not to enjoy. The restroom is also such a cool & beautiful space that oozes the same Hollywood golden age vibe. And easiest complimentary parking!! Truly, every single thing was perfect! We can't wait to come back!","5168 Melrose Ave Los Angeles, CA 90038",4.3,296,"Cocktail Bars, American (New)",$$,positive,1279,0.43,0.01,0.559,0.9994,1.0,0.5714285714285712,"['new', 'fave', 'spot', 'wanting', 'go', 'bc', 'cool', 'old', 'hotel', 'much', 'better', 'even', 'expecting', 'husband', 'came', 'past', 'thursday', 'got', 'great', 'seating', 'inside', 'view', 'incredibly', 'beautiful', 'bar', 'shining', 'vibes', 'much', 'better', 'dj', 'would', 'come', 'back', 'every', 'night', 'played', 'best', 'mix', 'perfect', 'volume', 'drinks', 'food', 'fantastic', 'old', 'fashioned', 'sour', 'passion', 'fruit', 'cocktail', 'delicious', 'loved', 'old', 'fashioned', 'sour', 'presentation', 'great', 'nice', 'heavy', 'glassware', 'good', 'ice', 'food', 'also', 'fabulous', 'calamari', 'charcuterie', 'start', 'kale', 'salad', 'barbacoa', 'nachos', 'amazing', 'chocolate', 'cake', 'maybe', 'definitely', 'best', 'chocolate', 'cake', 'entire', 'life', 'everything', 'reasonably', 'priced', 'portions', 'quality', 'great', 'staff', 'nice', 'helpful', 'lovely', 'around', 'adorable', 'large', 'outdoor', 'seating', 'area', 'inside', 'gorgeous', 'enjoy', 'restroom', 'also', 'cool', 'beautiful', 'space', 'oozes', 'hollywood', 'golden', 'age', 'vibe', 'easiest', 'complimentary', 'parking', 'truly', 'every', 'single', 'thing', 'perfect', 'ca', 'wait', 'come', 'back']"
33,2023-07-12,2023-09-17,The Edmon,I've been here a couple of times for happy hour. They have great happy hour specials. The food is delicious and the drinks are well made. I love the ambience and decor of this place. Would highly recommend!,"5168 Melrose Ave Los Angeles, CA 90038",4.3,296,"Cocktail Bars, American (New)",$$,positive,206,0.459,0.0,0.541,0.9766,0.9885334942667472,0.5714285714285712,"['couple', 'times', 'happy', 'hour', 'great', 'happy', 'hour', 'specials', 'food', 'delicious', 'drinks', 'well', 'made', 'love', 'ambience', 'decor', 'place', 'would', 'highly', 'recommend']"
33,2023-07-07,2023-09-17,The Edmon,"Super cool vibe, both hip and sophisticated. Gorgeous bar area inside (21+), complemented by comfortable outdoor patio with nice mix of high tops, regular tables, heaters, and colorful couches (under 21 ok). The drinks were amazing--they have a talented bartender! They also feature chartreuse in several drinks--and it is very hard to find right now! And the food was delicious, dish after dish, all perfect for sharing. Service was attentive and friendly. Parking lot behind with helpful attendant. If I lived closer, I'd definitely be a regular here!","5168 Melrose Ave Los Angeles, CA 90038",4.3,296,"Cocktail Bars, American (New)",$$,positive,553,0.392,0.014,0.593,0.9926,0.9965801649567492,0.5714285714285712,"['super', 'cool', 'vibe', 'hip', 'sophisticated', 'gorgeous', 'bar', 'area', 'inside', 'complemented', 'comfortable', 'outdoor', 'patio', 'nice', 'mix', 'high', 'tops', 'regular', 'tables', 'heaters', 'colorful', 'couches', 'ok', 'drinks', 'amazing', 'talented', 'bartender', 'also', 'feature', 'chartreuse', 'several', 'drinks', 'hard', 'find', 'right', 'food', 'delicious', 'dish', 'dish', 'perfect', 'sharing', 'service', 'attentive', 'friendly', 'parking', 'lot', 'behind', 'helpful', 'attendant', 'lived', 'closer', 'definitely', 'regular']"
